 s                 E                  ept          Ef                  el3b          deds             ynorm           etanorm    
0.091142 	  -28.1642843 	    0.0000000 	  -28.1642843 	    0.0002071 	    -5.6795673 	    1.7914182 	    4.9173742 
0.091528 	  -28.1664242 	    0.0000000 	  -28.1664242 	    0.0002095 	    -5.5528251 	    1.7397064 	    4.8465130 
0.092490 	  -28.1715327 	    0.0000000 	  -28.1715327 	    0.0002157 	    -5.3054750 	    1.6671254 	    4.7304325 
0.093453 	  -28.1764839 	    0.0000000 	  -28.1764839 	    0.0002219 	    -5.1421190 	    1.6496983 	    4.6729812 
0.095861 	  -28.1880430 	    0.0000000 	  -28.1880430 	    0.0002375 	    -4.8019516 	    1.5957120 	    4.5201616 
0.098268 	  -28.1990308 	    0.0000000 	  -28.1990308 	    0.0002533 	    -4.5646027 	    1.6200871 	    4.4579998 
0.099544 	  -28.2046216 	    0.0000000 	  -28.2046216 	    0.0002619 	    -4.3801349 	    1.6157340 	    4.4112726 
0.100821 	  -28.2100252 	    0.0000000 	  -28.2100252 	    0.0002706 	    -4.2334649 	    1.5933103 	    4.3438180 
0.101499 	  -28.2128609 	    0.0000000 	  -28.2128609 	    0.0002752 	    -4.1790172 	    1.5561412 	    4.2824175 
0.102178 	  -28.2156327 	    0.0000000 	  -28.2156327 	    0.0002799 	    -4.0847463 	    1.5155825 	    4.2173597 
0.105215 	  -28.2273100 	    0.0000000 	  -28.2273100 	    0.0003006 	    -3.8444818 	    1.4867623 	    4.0870704 
0.107243 	  -28.2347307 	    0.0000000 	  -28.2347307 	    0.0003147 	    -3.6584811 	    1.5040459 	    4.0482277 
0.109272 	  -28.2417046 	    0.0000000 	  -28.2417046 	    0.0003289 	    -3.4381712 	    1.5580736 	    4.0501517 
0.110083 	  -28.2445891 	    0.0000000 	  -28.2445891 	    0.0003346 	    -3.5564492 	    1.5896823 	    4.0648441 
0.110894 	  -28.2472843 	    0.0000000 	  -28.2472843 	    0.0003404 	    -3.3230826 	    1.4198115 	    3.8572299 
0.113104 	  -28.2543591 	    0.0000000 	  -28.2543591 	    0.0003560 	    -3.2011707 	    1.4410629 	    3.8200415 
0.114251 	  -28.2579587 	    0.0000000 	  -28.2579587 	    0.0003642 	    -3.1385591 	    1.4543926 	    3.8069894 
0.115398 	  -28.2614180 	    0.0000000 	  -28.2614180 	    0.0003724 	    -3.0162491 	    1.4013736 	    3.7207314 
0.118121 	  -28.2688983 	    0.0000000 	  -28.2688983 	    0.0003918 	    -2.7472450 	    1.4718499 	    3.7327040 
0.118801 	  -28.2710687 	    0.0000000 	  -28.2710687 	    0.0003967 	    -3.1883579 	    1.6380914 	    3.9133434 
0.119482 	  -28.2729601 	    0.0000000 	  -28.2729601 	    0.0004016 	    -2.7786036 	    1.3193584 	    3.5363738 
0.121462 	  -28.2783338 	    0.0000000 	  -28.2783338 	    0.0004158 	    -2.7146606 	    1.3370294 	    3.5100006 
