 s                 E                  ept          Ef                  el3b          deds             ynorm           etanorm    
0.064751 	  -27.9323013 	    0.0000000 	  -27.9323013 	    0.0000638 	   -11.6365509 	    2.1087684 	    6.8619326 
0.067686 	  -27.9635635 	    0.0000000 	  -27.9635635 	    0.0000758 	   -10.6509412 	    2.0582255 	    6.5389751 
0.068794 	  -27.9749038 	    0.0000000 	  -27.9749038 	    0.0000805 	   -10.2337646 	    2.0680944 	    6.4714305 
0.069902 	  -27.9857664 	    0.0000000 	  -27.9857664 	    0.0000855 	    -9.8027273 	    2.0035761 	    6.3237768 
0.072188 	  -28.0067885 	    0.0000000 	  -28.0067885 	    0.0000959 	    -9.1960924 	    1.9801824 	    6.1187615 
0.073099 	  -28.0148832 	    0.0000000 	  -28.0148832 	    0.0001002 	    -8.8914120 	    1.9654673 	    6.0468732 
0.074009 	  -28.0227241 	    0.0000000 	  -28.0227241 	    0.0001046 	    -8.6127178 	    1.9218823 	    5.9426013 
0.076469 	  -28.0425872 	    0.0000000 	  -28.0425872 	    0.0001168 	    -8.0759957 	    1.8853598 	    5.7349260 
0.077687 	  -28.0520253 	    0.0000000 	  -28.0520253 	    0.0001231 	    -7.7476771 	    1.8719008 	    5.6514783 
0.078905 	  -28.0611124 	    0.0000000 	  -28.0611124 	    0.0001295 	    -7.4595745 	    1.8401550 	    5.5465528 
0.081850 	  -28.0814703 	    0.0000000 	  -28.0814703 	    0.0001453 	    -6.9117705 	    1.8084298 	    5.3373032 
0.082587 	  -28.0864563 	    0.0000000 	  -28.0864563 	    0.0001494 	    -6.7712990 	    1.8229000 	    5.3195628 
0.083323 	  -28.0912953 	    0.0000000 	  -28.0912953 	    0.0001535 	    -6.5715572 	    1.7631493 	    5.2252733 
0.085649 	  -28.1057788 	    0.0000000 	  -28.1057788 	    0.0001668 	    -6.2277482 	    1.7314863 	    5.0692256 
0.087563 	  -28.1170596 	    0.0000000 	  -28.1170596 	    0.0001779 	    -5.8916619 	    1.7012044 	    4.9490747 
0.089478 	  -28.1277922 	    0.0000000 	  -28.1277922 	    0.0001894 	    -5.6053630 	    1.6819505 	    4.8408434 
0.090546 	  -28.1335843 	    0.0000000 	  -28.1335843 	    0.0001959 	    -5.4253754 	    1.6641816 	    4.7779236 
0.091613 	  -28.1392125 	    0.0000000 	  -28.1392125 	    0.0002024 	    -5.2717980 	    1.6432399 	    4.7110886 
0.094971 	  -28.1556280 	    0.0000000 	  -28.1556280 	    0.0002231 	    -4.8892081 	    1.6053198 	    4.5287823 
0.096385 	  -28.1623048 	    0.0000000 	  -28.1623048 	    0.0002321 	    -4.7212625 	    1.6252702 	    4.4986001 
0.097799 	  -28.1686860 	    0.0000000 	  -28.1686860 	    0.0000401 	    -4.5122833 	    1.5789827 	    4.4010653 
0.098417 	  -28.1714420 	    0.0000000 	  -28.1714420 	    0.0000411 	    -4.4583724 	    1.5696934 	    4.3702571 
0.099035 	  -28.1741441 	    0.0000000 	  -28.1741441 	    0.0000421 	    -4.3712884 	    1.5413723 	    4.3211729 
0.101844 	  -28.1857531 	    0.0000000 	  -28.1857531 	    0.0000465 	    -4.1342202 	    1.5060224 	    4.1843936 
0.105013 	  -28.1979294 	    0.0000000 	  -28.1979294 	    0.0000518 	    -3.8419156 	    1.4676364 	    4.0437332 
0.108182 	  -28.2092441 	    0.0000000 	  -28.2092441 	    0.0000574 	    -3.5700494 	    1.4430994 	    3.9234643 
0.109646 	  -28.2142876 	    0.0000000 	  -28.2142876 	    0.0000602 	    -3.4453968 	    1.4505229 	    3.8903992 
0.111110 	  -28.2191299 	    0.0000000 	  -28.2191299 	    0.0000629 	    -3.3080198 	    1.4204555 	    3.8199983 
0.111777 	  -28.2213104 	    0.0000000 	  -28.2213104 	    0.0000642 	    -3.2691691 	    1.4073348 	    3.7894716 
0.112444 	  -28.2234482 	    0.0000000 	  -28.2234482 	    0.0000655 	    -3.2052324 	    1.3814788 	    3.7468302 
0.115364 	  -28.2323306 	    0.0000000 	  -28.2323306 	    0.0000714 	    -3.0413019 	    1.3507344 	    3.6366166 
0.117966 	  -28.2397902 	    0.0000000 	  -28.2397902 	    0.0000767 	    -2.8669891 	    1.3257107 	    3.5482586 
